trip_id,driver_id,trip_date,duration_minutes,distance_miles,average_speed_mph,max_speed_mph,harsh_braking_events,harsh_acceleration_events,sharp_cornering_events,phone_usage_seconds,night_driving,rush_hour,highway_percent,weather_adverse,speeding_percent,had_claim,claim_amount
TRIP_DRIVER_062_0096,DRIVER_062,2025-02-02,87,34.78387978567574,23.49029084037258,83.203132882366,2,0,0,47,1,1,0.4672902537213348,0,0.23040015780748457,0,0.0
TRIP_DRIVER_062_0097,DRIVER_062,2025-03-03,56,27.312244168251237,24.288940819530378,56.58503509776831,2,0,0,52,1,0,0.15398290617931065,0,0.42235188187849737,0,0.0
TRIP_DRIVER_062_0098,DRIVER_062,2025-05-08,34,17.8071565985366,20.22238284612608,96.65524847641025,4,2,2,50,0,1,0.7468373326831225,0,0.2965252880858804,0,0.0
TRIP_DRIVER_062_0099,DRIVER_062,2025-05-14,97,1.1054934661866733,18.24857472993455,48.16552545754391,3,0,2,54,0,0,0.025632994936996,0,0.17065929196061416,0,0.0
TRIP_DRIVER_062_0100,DRIVER_062,2025-05-31,20,27.90630300052519,36.54617671472444,79.08604408422569,1,0,0,47,0,0,0.09510009454796553,0,0.29410802415463033,0,0.0
TRIP_DRIVER_062_0101,DRIVER_062,2025-02-15,52,4.615719287773651,38.34652419157849,65.01682832529731,2,2,2,50,0,1,0.19063037210245215,1,0.33446947115825854,0,0.0
TRIP_DRIVER_062_0102,DRIVER_062,2025-03-19,117,32.30588101419397,18.791461956964646,43.05902822786723,5,4,0,54,0,1,0.36412006108469464,0,0.4256061647942402,0,0.0
TRIP_DRIVER_062_0103,DRIVER_062,2025-01-22,68,22.254583233668747,24.64534044093508,74.57821623483821,2,2,1,43,0,1,0.43325717698309796,0,0.3492017016962505,0,0.0
TRIP_DRIVER_062_0104,DRIVER_062,2025-04-13,101,39.23867160104061,28.89169070036618,71.46085532712418,5,3,2,54,0,1,0.7058451391136297,0,0.32851335901492246,0,0.0
TRIP_DRIVER_062_0105,DRIVER_062,2025-01-29,111,32.49615366989512,23.727315776348608,56.387733247599684,6,2,2,43,0,0,0.327556488050904,0,0.4235884375704345,0,0.0
TRIP_DRIVER_062_0106,DRIVER_062,2025-05-22,21,36.07985859491649,44.013291130640695,97.68661529887667,4,4,0,54,0,0,0.09554018363482475,0,0.2983438022553891,0,0.0
TRIP_DRIVER_062_0107,DRIVER_062,2025-01-30,108,11.569301657124425,38.914930333423065,90.5161738757718,1,0,0,60,0,1,0.38428168908761184,0,0.4008591870637973,0,0.0
TRIP_DRIVER_062_0108,DRIVER_062,2025-05-02,73,22.834681954575743,29.65265289198076,90.76214099711615,9,2,1,39,0,0,0.30421368187764486,0,0.29403228277901927,0,0.0
TRIP_DRIVER_062_0109,DRIVER_062,2025-05-11,57,33.274421302692005,20.634327014069196,51.126309589487064,5,4,0,52,0,1,0.5647891019045109,0,0.36711604273307635,0,0.0
TRIP_DRIVER_062_0110,DRIVER_062,2025-03-22,88,26.276665212323373,34.36105594333044,76.5309120790872,1,1,1,52,0,0,0.7166061616522231,1,0.3205833324486708,0,0.0
TRIP_DRIVER_062_0111,DRIVER_062,2025-02-28,9,21.788148314670654,21.51365289735329,93.82120404635008,3,2,0,43,0,1,0.8196611256324184,0,0.40073364222279306,0,0.0
TRIP_DRIVER_062_0112,DRIVER_062,2025-02-24,83,40.160562265077296,21.988023015736772,76.98092998328283,3,2,2,44,0,0,0.37196117975164,0,0.3407852548938943,0,0.0
TRIP_DRIVER_062_0113,DRIVER_062,2025-04-28,76,48.638637383155285,32.45073445909928,49.184731354256456,3,2,0,54,0,1,0.44493149014085753,0,0.14774648416837433,0,0.0
TRIP_DRIVER_062_0114,DRIVER_062,2025-04-14,16,44.69757551636892,35.965707013721826,81.95347466441383,4,1,2,52,0,0,0.7896567230058047,0,0.1791797376715898,0,0.0
TRIP_DRIVER_062_0115,DRIVER_062,2025-02-18,95,45.73209913458619,26.478365733074043,43.40160809589608,4,1,2,34,0,1,0.44700704712936845,0,0.18201699608474287,0,0.0
TRIP_DRIVER_062_0116,DRIVER_062,2025-03-19,42,6.998561877898612,16.195781357606748,94.86146231965678,5,1,0,60,1,0,0.34653669118215236,0,0.1389885460939837,0,0.0
TRIP_DRIVER_062_0117,DRIVER_062,2025-02-20,60,42.48354686838557,41.285899015653094,86.75167662811874,0,0,1,49,0,1,0.9858528675452235,1,0.39686263465789795,0,0.0
TRIP_DRIVER_062_0118,DRIVER_062,2025-02-12,70,6.067975768121526,44.83940216132672,87.13389772831292,2,0,1,53,0,0,0.45219735324216925,0,0.21836670818631593,0,0.0
TRIP_DRIVER_062_0119,DRIVER_062,2025-03-03,9,17.513222825777547,23.401278865982103,57.15932449829934,3,1,0,53,0,1,0.6795836802350556,0,0.14920869653363178,0,0.0
TRIP_DRIVER_062_0120,DRIVER_062,2025-02-03,107,16.468125688279798,23.923012411142622,61.389019845917645,6,1,1,46,1,0,0.46821594740644057,0,0.18687942669760507,0,0.0
TRIP_DRIVER_062_0121,DRIVER_062,2025-03-06,77,48.67505518005553,34.640689120085234,65.00440616805317,6,2,0,51,0,0,0.6444749497990757,0,0.4205664926473929,0,0.0
TRIP_DRIVER_063_0000,DRIVER_063,2025-02-09,97,20.96972128670417,17.50279060743502,90.48399423461382,2,1,0,37,0,0,0.7615071995765975,0,0.29533504661916904,0,0.0
TRIP_DRIVER_063_0001,DRIVER_063,2025-01-13,36,40.832597363710576,39.58736788183747,42.77091723413035,2,1,0,38,1,0,0.6955050892102314,0,0.14430458817614633,0,0.0
TRIP_DRIVER_063_0002,DRIVER_063,2025-04-05,74,22.0412940217496,31.270717338563724,68.73681973335067,6,2,0,35,1,0,0.6666320165193953,0,0.2149389016358304,0,0.0
TRIP_DRIVER_063_0003,DRIVER_063,2025-05-12,60,1.8482756810527023,29.725453231651226,71.67855350186667,3,3,1,44,0,0,0.8518780608268445,1,0.3584676975701594,0,0.0
TRIP_DRIVER_063_0004,DRIVER_063,2025-06-17,40,29.652202496938926,20.701339605145794,68.63701663861428,6,2,2,38,0,0,0.7257289656564816,1,0.2651722139859083,0,0.0
TRIP_DRIVER_063_0005,DRIVER_063,2025-02-18,62,13.320825267404397,40.79911200719228,51.23592514483821,4,0,1,43,0,1,0.7369783156222659,0,0.21754974494872215,0,0.0
TRIP_DRIVER_063_0006,DRIVER_063,2025-01-25,115,23.824965798548828,44.603361360710835,90.26940566742923,2,1,2,34,0,0,0.30564494294985245,0,0.3645229376698951,0,0.0
TRIP_DRIVER_063_0007,DRIVER_063,2025-01-23,11,31.898686502819395,34.361870597897244,63.5406803727226,1,1,1,47,0,1,0.7845157440497652,1,0.18232120424091974,0,0.0
TRIP_DRIVER_063_0008,DRIVER_063,2025-04-24,37,29.78736696130449,38.409596500666396,89.68591647136199,6,3,0,56,0,0,0.6682193655912243,1,0.20702739678685594,0,0.0
TRIP_DRIVER_063_0009,DRIVER_063,2025-05-26,106,34.09885691817797,44.067030054920025,58.14316142530864,3,1,3,40,1,1,0.7587021780103952,0,0.28816191069930047,0,0.0
TRIP_DRIVER_063_0010,DRIVER_063,2025-01-12,34,43.49471587303007,35.55013062214003,42.0722508354782,3,2,0,41,0,0,0.4802793404314931,0,0.1978334903009681,0,0.0
TRIP_DRIVER_063_0011,DRIVER_063,2025-04-25,10,32.91439775588226,26.004067084498615,59.25920086638758,3,3,2,38,1,1,0.31480423567330007,0,0.11140860819398812,0,0.0
TRIP_DRIVER_063_0012,DRIVER_063,2025-06-24,79,17.3844283029749,26.39744745873949,63.55779904430725,3,1,0,37,0,1,0.2737652796370986,0,0.3905369714592162,0,0.0
TRIP_DRIVER_063_0013,DRIVER_063,2025-05-02,62,4.4094370223737505,30.905217969945838,71.26699084323708,3,1,6,47,1,1,0.019105142442005896,0,0.1681852553856441,0,0.0
TRIP_DRIVER_063_0014,DRIVER_063,2025-01-03,14,49.75723257583407,38.30962204161821,72.41412677638061,2,3,2,30,0,0,0.35878790083120793,0,0.2515335236331575,0,0.0
TRIP_DRIVER_063_0015,DRIVER_063,2025-03-19,50,17.466831604812445,33.54443970143721,66.56886061671088,2,1,2,45,0,1,0.2036852386465695,0,0.33333014642840425,0,0.0
TRIP_DRIVER_063_0016,DRIVER_063,2025-05-20,51,36.2393502003316,31.641295022876406,76.82654461808588,7,0,0,26,1,1,0.8658730235628648,0,0.31480102175184255,0,0.0
TRIP_DRIVER_063_0017,DRIVER_063,2025-04-17,82,36.14750895888963,18.608954075437907,63.673528062141095,4,1,0,40,0,1,0.09360926795608182,1,0.3321983163701342,0,0.0
TRIP_DRIVER_063_0018,DRIVER_063,2025-06-27,58,28.25286684380226,42.83720771743267,45.20161984641541,3,0,1,48,1,1,0.41004547983555373,0,0.12575404335957413,0,0.0
TRIP_DRIVER_063_0019,DRIVER_063,2025-05-01,26,36.04268281126112,41.568223763712936,63.3225793541198,1,2,0,29,0,1,0.34978691071212453,0,0.22556800577219432,0,0.0
TRIP_DRIVER_063_0020,DRIVER_063,2025-05-19,17,25.65341217391325,33.73577604155737,60.859915144686944,1,1,1,48,1,1,0.09160631985904766,0,0.15123613208134262,0,0.0
TRIP_DRIVER_063_0021,DRIVER_063,2025-01-26,82,44.20661284473892,36.45034840267091,93.77512721948764,2,1,0,44,0,1,0.3195490705527211,0,0.2076781553428822,0,0.0
TRIP_DRIVER_063_0022,DRIVER_063,2025-02-05,72,46.54654839664488,22.387668256901833,66.40622438597512,1,4,2,29,0,0,0.49682544361046943,0,0.1399862731302874,0,0.0
TRIP_DRIVER_063_0023,DRIVER_063,2025-05-18,78,17.929700101854326,29.282427437458388,57.120349502588006,5,0,1,36,0,1,0.7880824684378933,0,0.2549006080284183,0,0.0
TRIP_DRIVER_063_0024,DRIVER_063,2025-01-25,41,43.85050341173429,36.12459789154224,91.32745253031533,3,2,0,44,0,0,0.9678804627376778,0,0.23536463091722595,0,0.0
TRIP_DRIVER_063_0025,DRIVER_063,2025-04-16,69,44.75501731071834,30.873792125227993,53.09017923477792,1,0,1,39,0,1,0.5774976126224693,0,0.3630250593830805,0,0.0
TRIP_DRIVER_063_0026,DRIVER_063,2025-01-24,6,24.33659277271862,36.437344140502034,59.29349703353117,3,1,1,40,0,0,0.14232567544755126,1,0.39397085790779685,0,0.0
TRIP_DRIVER_063_0027,DRIVER_063,2025-04-30,8,8.285971401146625,37.35436477286989,58.1187193920341,3,1,2,38,0,0,0.7176912570943188,0,0.2391432587374201,0,0.0
TRIP_DRIVER_063_0028,DRIVER_063,2025-05-05,41,21.089215183950923,44.047429579095656,44.59889985255578,0,4,1,47,0,1,0.48843951962814813,1,0.22593096690609926,0,0.0
TRIP_DRIVER_063_0029,DRIVER_063,2025-02-17,95,44.04339936125658,29.72195903437864,88.4335094248479,3,3,1,34,1,0,0.6562053615321284,0,0.17783747445906856,0,0.0
TRIP_DRIVER_063_0030,DRIVER_063,2025-06-24,83,20.35998843609085,15.479574810788344,53.16469906407789,0,4,0,43,0,1,0.49723304625314413,0,0.16600236789035894,0,0.0
TRIP_DRIVER_063_0031,DRIVER_063,2025-05-05,44,43.00929546211363,21.188054961719853,40.79758268913673,4,3,0,35,0,1,0.5212776860147038,0,0.21487899171636055,0,0.0
TRIP_DRIVER_063_0032,DRIVER_063,2025-05-21,88,36.03804285915679,41.803802263112615,52.929766796309664,4,0,0,41,0,1,0.5928235917225678,0,0.28633434398684543,0,0.0
TRIP_DRIVER_063_0033,DRIVER_063,2025-03-01,92,15.923715031959802,37.0203150400883,76.17016461640907,2,1,1,34,0,0,0.9541474798781137,1,0.10638497377995898,0,0.0
TRIP_DRIVER_063_0034,DRIVER_063,2025-05-30,7,47.066653211253616,43.45720708670177,48.53313988496516,6,4,0,34,1,0,0.6742781498879961,0,0.37018306291600345,0,0.0
TRIP_DRIVER_063_0035,DRIVER_063,2025-05-28,61,44.52864470018555,37.694785603059046,91.03808237138125,2,0,1,32,0,0,0.10447761297449765,1,0.26361711294765733,0,0.0
TRIP_DRIVER_063_0036,DRIVER_063,2025-02-01,17,34.15935891955835,27.62070033881487,49.757114012232755,1,1,0,39,0,0,0.08519970156347179,0,0.2738133718935144,0,0.0
TRIP_DRIVER_063_0037,DRIVER_063,2025-03-02,91,32.34067229026932,19.341491885632497,43.13442114276588,3,1,3,39,1,1,0.6296665363443216,0,0.17930369144589742,0,0.0
TRIP_DRIVER_063_0038,DRIVER_063,2025-01-10,76,17.596764577508463,23.392937163806533,94.07976929784286,1,0,1,36,0,0,0.7296733212228358,0,0.29957362085208966,0,0.0
TRIP_DRIVER_063_0039,DRIVER_063,2025-05-15,34,44.71063743375317,24.985441566171446,43.64818299011751,5,2,1,39,0,1,0.3970858296340677,0,0.2878017468557097,0,0.0
TRIP_DRIVER_063_0040,DRIVER_063,2025-01-22,29,35.402650577201854,29.465864082611596,87.31749822639128,3,4,1,47,0,1,0.22565234671215895,0,0.37390203291357127,0,0.0
TRIP_DRIVER_063_0041,DRIVER_063,2025-05-05,96,45.46236644662678,33.93802643375111,43.571305807993205,3,0,2,37,0,0,0.09434266546896575,1,0.17906175139245634,0,0.0
TRIP_DRIVER_063_0042,DRIVER_063,2025-06-06,106,12.425865644913351,24.045633166560528,89.63076371233828,2,3,2,37,0,0,0.9278911285154199,0,0.14839665812207956,0,0.0
TRIP_DRIVER_063_0043,DRIVER_063,2025-04-01,17,27.65836000670619,38.10996200508468,57.5815424363991,1,0,0,43,0,0,0.48125223027256414,0,0.3933071928690135,0,0.0
TRIP_DRIVER_063_0044,DRIVER_063,2025-01-30,38,1.3241052929148942,22.819338068145278,80.10169661033984,1,0,0,35,0,1,0.19129916513937573,0,0.20064631248716847,0,0.0
TRIP_DRIVER_063_0045,DRIVER_063,2025-02-16,39,32.92523820001897,17.699129756164172,86.61368376174946,0,3,0,37,0,0,0.22545514580396464,1,0.33287975620172944,0,0.0
TRIP_DRIVER_063_0046,DRIVER_063,2025-03-21,5,9.216621610053844,30.9316704764256,69.78784400467893,2,1,0,35,0,0,0.4522357223942899,0,0.2848422992049851,0,0.0
TRIP_DRIVER_063_0047,DRIVER_063,2025-05-18,76,14.619374011717541,27.22383333310762,87.65226046924036,4,1,2,38,0,0,0.15336325943521034,0,0.2382301432460838,0,0.0
TRIP_DRIVER_063_0048,DRIVER_063,2025-05-07,24,46.94407450141029,26.387435534821613,79.14046593419388,1,2,2,47,0,1,0.34311712187244303,0,0.140487120714691,0,0.0
TRIP_DRIVER_063_0049,DRIVER_063,2025-02-15,115,13.49072718363542,21.90826290167849,55.96456963560059,3,1,0,35,0,0,0.38251182275110407,0,0.1581770030497785,0,0.0
TRIP_DRIVER_063_0050,DRIVER_063,2025-06-02,61,32.65684173383704,43.32004892419634,75.23971022056605,0,2,2,41,1,1,0.23387884320029018,0,0.3277756294983757,0,0.0
TRIP_DRIVER_063_0051,DRIVER_063,2025-01-03,115,42.37183514092629,33.393447958245716,67.87468731555822,2,3,4,49,0,0,0.3576924635495756,0,0.161906347380337,0,0.0
TRIP_DRIVER_063_0052,DRIVER_063,2025-02-08,116,39.18448236253666,41.09989788699667,69.12173106129671,1,1,1,37,1,0,0.22721930866210416,0,0.16788659686659213,0,0.0
TRIP_DRIVER_063_0053,DRIVER_063,2025-01-09,7,10.464677231661454,20.36918039862225,68.31637576232635,3,0,0,39,0,1,0.4530712166096764,1,0.20375776923867223,0,0.0
TRIP_DRIVER_063_0054,DRIVER_063,2025-01-04,38,13.218141344581252,15.517775786924304,92.87511848052546,3,0,1,43,1,1,0.975588589096823,0,0.18490477115752152,0,0.0
TRIP_DRIVER_063_0055,DRIVER_063,2025-02-03,28,37.42903153052963,21.76475832806987,55.86977015895099,6,0,1,47,1,0,0.1395248759584501,0,0.37061377228653514,0,0.0
TRIP_DRIVER_063_0056,DRIVER_063,2025-02-04,46,49.579563430680395,33.94494165399752,50.24787148829744,3,2,1,29,0,0,0.005782059838770448,0,0.3140926385356356,0,0.0
TRIP_DRIVER_063_0057,DRIVER_063,2025-01-01,15,40.185398230152295,40.86303913996676,87.13748294020769,4,1,2,36,1,1,0.7018177799657591,0,0.21434253938497957,0,0.0
TRIP_DRIVER_063_0058,DRIVER_063,2025-06-23,59,39.79722860280617,23.814921621299497,71.54121105663279,4,3,0,37,0,0,0.7945288052657261,0,0.13748208582426674,0,0.0
TRIP_DRIVER_063_0059,DRIVER_063,2025-01-05,103,3.1158472293147756,35.58340403072946,65.08008105717133,2,0,2,42,0,0,0.6934063162168347,0,0.3396375174545864,0,0.0
TRIP_DRIVER_063_0060,DRIVER_063,2025-04-08,101,25.074679074953576,24.805086138664826,52.46944400744776,4,0,2,37,1,0,0.24924135997157337,0,0.21018344556025853,0,0.0
TRIP_DRIVER_063_0061,DRIVER_063,2025-01-10,39,9.906191204190598,16.66976037265877,91.20889955520619,2,2,0,36,0,0,0.342743430823076,0,0.22539525366199983,0,0.0
TRIP_DRIVER_063_0062,DRIVER_063,2025-03-28,93,2.7031836308708934,34.47235287637422,41.38775167795434,0,1,1,39,0,0,0.5238010407512075,0,0.2522901534702883,0,0.0
TRIP_DRIVER_063_0063,DRIVER_063,2025-02-08,51,33.8301010531024,43.521746637531905,43.584436369445676,3,0,2,47,0,0,0.7157544728431532,0,0.3020344160559558,0,0.0
TRIP_DRIVER_063_0064,DRIVER_063,2025-04-24,98,36.945147111951975,15.826592426095266,56.14678501849043,4,2,0,45,0,1,0.41692868048251497,0,0.39606290238294717,0,0.0
TRIP_DRIVER_063_0065,DRIVER_063,2025-04-27,98,38.693184144971724,40.00640375412903,90.2226051421215,5,0,0,31,0,0,0.9197459148516018,0,0.25032390262840665,0,0.0
TRIP_DRIVER_063_0066,DRIVER_063,2025-01-08,117,40.480025986450485,28.561661457923734,68.86337377102173,2,1,0,51,1,1,0.6264204212910128,1,0.1729858230696072,0,0.0
TRIP_DRIVER_063_0067,DRIVER_063,2025-03-06,95,8.176664190105399,22.419271615102435,56.95707032680875,2,1,0,35,0,0,0.7191193950756574,1,0.11229264554846899,0,0.0
TRIP_DRIVER_063_0068,DRIVER_063,2025-04-27,69,23.698176909266966,21.58283039937963,61.09669384730165,4,2,2,43,0,1,0.17316674741466853,0,0.2936988273515836,0,0.0
TRIP_DRIVER_063_0069,DRIVER_063,2025-05-18,82,14.213464039259392,43.0730831990987,73.23843885050763,3,1,1,39,0,0,0.8505166402355206,0,0.3150706539669877,0,0.0
TRIP_DRIVER_063_0070,DRIVER_063,2025-05-14,45,40.22755859928159,41.87598958759924,57.14088220011252,1,0,4,35,0,0,0.244094243506758,0,0.37465968185669896,0,0.0
TRIP_DRIVER_063_0071,DRIVER_063,2025-04-07,8,47.12483002094939,24.90870439570874,69.97186350528634,4,2,1,55,0,0,0.18066776617259594,0,0.23418797139783526,0,0.0
TRIP_DRIVER_063_0072,DRIVER_063,2025-04-03,77,16.426829411262954,44.85683618589828,49.25771132278765,4,2,1,34,0,0,0.06114855140578268,0,0.1534011261363563,0,0.0
TRIP_DRIVER_063_0073,DRIVER_063,2025-01-22,60,29.93902121664566,33.5254893249847,91.06055294852419,0,0,1,41,0,1,0.5659932130856802,0,0.2953564145499043,0,0.0
TRIP_DRIVER_063_0074,DRIVER_063,2025-03-01,70,7.6326486483248335,41.86702740390999,85.73573680528875,1,3,0,55,0,0,0.7444907215693283,0,0.3948448379560189,0,0.0
TRIP_DRIVER_063_0075,DRIVER_063,2025-03-28,107,12.50671608242684,37.43135188465928,65.4677319072815,3,2,1,38,1,1,0.1502983495494038,0,0.3781851854825682,0,0.0
TRIP_DRIVER_063_0076,DRIVER_063,2025-01-30,70,36.27742911230848,24.727026275410267,50.30201882184186,2,3,0,31,1,0,0.9710376564192951,0,0.15664809208315186,0,0.0
TRIP_DRIVER_063_0077,DRIVER_063,2025-02-01,56,44.2136389249183,22.63308061783092,84.92487136315444,1,1,0,37,0,1,0.9576735474452407,0,0.14293218519947232,0,0.0
TRIP_DRIVER_063_0078,DRIVER_063,2025-03-01,76,4.294597150486727,41.60059902221806,58.09506246321558,3,0,0,37,0,0,0.36546213214506296,0,0.26994181683956064,0,0.0
TRIP_DRIVER_063_0079,DRIVER_063,2025-02-18,17,42.008141477663834,39.11386323983738,93.1069441243967,2,3,1,44,1,0,0.7165844169993425,0,0.37223085634474373,0,0.0
TRIP_DRIVER_063_0080,DRIVER_063,2025-03-01,9,48.895421452566445,32.91377357437362,88.53692599470446,2,0,1,31,0,0,0.12237608723857829,0,0.13921037285596194,0,0.0
TRIP_DRIVER_063_0081,DRIVER_063,2025-06-04,112,42.469587161596074,22.488392242025746,73.84479383399555,3,2,1,55,1,0,0.8007624736706844,0,0.3264910208631757,0,0.0
TRIP_DRIVER_063_0082,DRIVER_063,2025-04-30,19,41.790615867349864,28.8181633847529,79.03507165207233,2,1,0,43,1,1,0.6860780389458941,0,0.28663145822426944,0,0.0
TRIP_DRIVER_063_0083,DRIVER_063,2025-05-08,22,32.894579679752056,26.159732926652655,48.9795029728892,3,2,1,46,0,1,0.4087170603100284,0,0.3104127073994184,0,0.0
TRIP_DRIVER_063_0084,DRIVER_063,2025-02-08,78,17.771382844275557,34.008805142317506,76.67970339593617,1,1,2,34,0,0,0.9942470744830181,0,0.23629822349010704,0,0.0
TRIP_DRIVER_063_0085,DRIVER_063,2025-05-19,119,39.93768254719825,21.382383407894828,68.03560107893178,2,1,1,48,1,0,0.6767647978057355,1,0.31353581443435163,0,0.0
TRIP_DRIVER_063_0086,DRIVER_063,2025-02-18,116,28.973084339229498,29.580667956476486,90.22980246592508,2,1,1,39,0,0,0.34044981912782324,0,0.2172072911879972,0,0.0
TRIP_DRIVER_063_0087,DRIVER_063,2025-05-24,76,40.42563083529628,38.189874237686425,84.99187429933187,4,2,2,44,0,0,0.9673738275780028,0,0.3468033716565957,0,0.0
TRIP_DRIVER_063_0088,DRIVER_063,2025-06-13,63,12.345526886556378,41.550096285122365,92.63993376569127,3,2,0,35,0,0,0.6833848234446457,0,0.14310688101994973,0,0.0
TRIP_DRIVER_063_0089,DRIVER_063,2025-01-01,96,6.079889046492769,25.392719403923824,47.07104568224547,1,2,0,37,1,1,0.12977448027219152,0,0.21284362071139515,0,0.0
TRIP_DRIVER_063_0090,DRIVER_063,2025-01-05,118,41.803480141775836,37.49997412909784,73.35434120479334,4,0,2,48,0,1,0.05386896585705159,0,0.3429839358420738,0,0.0
TRIP_DRIVER_063_0091,DRIVER_063,2025-01-03,15,18.476263369088173,29.880728316391604,86.10747775526428,1,1,2,38,1,1,0.420280906478284,0,0.3965616377702439,0,0.0
TRIP_DRIVER_063_0092,DRIVER_063,2025-04-08,33,30.387889448455937,44.04442395381349,64.44240302667356,5,2,0,37,0,0,0.4964303560157488,1,0.1208475166448178,0,0.0
TRIP_DRIVER_063_0093,DRIVER_063,2025-03-27,59,3.472629153054589,15.540207595424217,66.59135401936454,4,2,0,31,0,1,0.15504067091016338,0,0.334495375859222,0,0.0
TRIP_DRIVER_063_0094,DRIVER_063,2025-01-08,33,21.23967552252983,27.498202483866123,93.88475447894473,4,2,0,38,0,0,0.9339062516474801,1,0.2833698656357906,0,0.0
TRIP_DRIVER_063_0095,DRIVER_063,2025-03-17,6,41.56752329057933,40.973353677913195,66.81130296080167,1,3,1,39,0,0,0.8943126277770307,1,0.363345250382352,0,0.0
TRIP_DRIVER_063_0096,DRIVER_063,2025-04-09,94,8.005363924503092,42.00808700346287,76.72765646498098,4,3,0,48,1,1,0.899570778598042,0,0.23797625379100468,0,0.0
TRIP_DRIVER_063_0097,DRIVER_063,2025-02-03,62,23.44743540742249,30.76842225632751,47.21288325753289,3,0,0,38,0,0,0.4492355075012855,0,0.28985825415202776,0,0.0
TRIP_DRIVER_063_0098,DRIVER_063,2025-03-16,14,24.851759275162838,39.40130147089301,87.89616513976819,0,2,2,37,1,1,0.7828537704563506,0,0.3088638434883343,0,0.0
TRIP_DRIVER_063_0099,DRIVER_063,2025-01-05,23,11.376348202378457,28.730994834941523,91.20359235604232,4,1,1,37,0,1,0.8827640802090022,0,0.16119188174673793,0,0.0
TRIP_DRIVER_063_0100,DRIVER_063,2025-06-23,21,9.83988466381551,19.209051655161936,74.46173005944269,0,2,3,47,0,0,0.8267754084244912,0,0.2102488305738757,0,0.0
TRIP_DRIVER_063_0101,DRIVER_063,2025-02-08,90,3.567801264484247,22.03447180822328,62.15294380167385,2,3,1,33,0,0,0.8698416894104043,1,0.27541193408686276,0,0.0
TRIP_DRIVER_063_0102,DRIVER_063,2025-04-16,77,38.5163397141389,41.1066982992423,70.6433363063125,2,1,0,39,1,0,0.027565035561479267,0,0.15308965792116708,0,0.0
TRIP_DRIVER_063_0103,DRIVER_063,2025-03-30,63,6.023472495015654,30.77537247077746,69.51385431653976,3,0,1,42,0,1,0.2086967235943692,0,0.3217648195776629,0,0.0
TRIP_DRIVER_063_0104,DRIVER_063,2025-01-23,7,6.608418180245831,16.52383650913501,44.58529523998288,5,4,7,36,0,1,0.44653433788173336,0,0.2983134436677717,0,0.0
TRIP_DRIVER_063_0105,DRIVER_063,2025-02-04,92,26.898353301085375,29.262828870101494,82.10458416631238,5,3,1,42,0,0,0.712438942340323,0,0.3003289705246975,0,0.0
TRIP_DRIVER_063_0106,DRIVER_063,2025-03-25,105,27.005147842846483,34.87823869956162,69.59678317817836,1,4,6,46,0,0,0.7039947552513465,1,0.18780477195194611,0,0.0
TRIP_DRIVER_063_0107,DRIVER_063,2025-03-11,68,37.47419059229117,16.875743974450177,75.03553441445075,4,3,4,38,0,1,0.3589821331619265,0,0.10699051515201619,0,0.0
TRIP_DRIVER_063_0108,DRIVER_063,2025-04-06,5,24.784366490340677,37.181893250696376,50.593199781291425,2,1,0,42,0,1,0.5415556321318948,0,0.30709013210737646,0,0.0
TRIP_DRIVER_063_0109,DRIVER_063,2025-02-18,98,36.65725120603565,44.98332901754318,80.05218360737425,2,2,0,48,1,0,0.9751473795413457,0,0.10950204941322113,0,0.0
TRIP_DRIVER_063_0110,DRIVER_063,2025-04-21,96,42.97426552874409,38.65301974683757,75.1294857665695,1,1,1,41,1,1,0.1022984480771385,0,0.3448988453963422,0,0.0
TRIP_DRIVER_063_0111,DRIVER_063,2025-02-28,49,10.329108410857078,21.594984367638848,47.62783747279364,1,2,0,41,1,1,0.21564234803600946,1,0.27785281026617126,0,0.0
TRIP_DRIVER_063_0112,DRIVER_063,2025-03-28,64,32.4598627809461,35.21103122769603,85.41248403503317,3,1,2,46,1,0,0.5563314733123784,0,0.3502897028155347,0,0.0
TRIP_DRIVER_063_0113,DRIVER_063,2025-03-02,55,38.406596545239935,20.810636691870407,47.5688434328555,2,0,2,40,0,1,0.029866575701224862,0,0.2645516456804165,0,0.0
TRIP_DRIVER_063_0114,DRIVER_063,2025-01-17,11,9.88751494971158,30.925529619465223,41.00173107069156,3,1,1,45,0,1,0.6406325418735256,1,0.242724086222051,0,0.0
TRIP_DRIVER_063_0115,DRIVER_063,2025-03-19,36,44.64427485976985,17.71005779862074,94.47090580710957,7,1,1,32,0,0,0.13023506239927163,1,0.18928221709623494,0,0.0
TRIP_DRIVER_063_0116,DRIVER_063,2025-04-02,38,21.17453721137552,28.735935427790206,60.063464884624814,4,0,2,42,0,1,0.9856091381533822,0,0.3991099950156356,0,0.0
TRIP_DRIVER_063_0117,DRIVER_063,2025-04-16,39,22.893749828449774,21.618002887239754,41.73815321273733,2,4,2,41,0,1,0.9938090808142852,0,0.2554602480125372,0,0.0
TRIP_DRIVER_063_0118,DRIVER_063,2025-04-15,52,1.433935281425616,24.208929784593945,89.03117770765854,2,2,1,45,0,1,0.7680094546202609,0,0.26343097636014456,0,0.0
TRIP_DRIVER_063_0119,DRIVER_063,2025-01-03,49,23.245786830768886,24.99989211633053,65.24905879319363,1,6,1,41,0,0,0.6981543597009622,0,0.20795109617273988,0,0.0
